,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,16.666666666666664,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.3937961161136627,0.0691375732421875,22.366666666666667,0.07803933127758905
2-3,66.66666666666666,16.666666666666664,0.0,0.0,0.0,0.0,16.666666666666664,0.3386985920369625,0.33637237548828125,23.55,0.07690824658645393
2-5,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.3651474192738533,0.6786956787109375,24.15833333333333,0.07739798504520547
2-7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013715575138727,0.9404118855794271,22.477777777777778,0.0772971935050432
2-9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713324045141538,0.9658253987630209,20.883333333333336,0.07719899439891445
2-11,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.3762857913970947,1.0420074462890625,22.413333333333334,0.0784241610658383
2-13,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.4322178065776825,0.6120796203613281,22.166666666666668,0.07766618173589152
2-15,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.2745821848511696,0.17050933837890625,23.15,0.077280201314585
3-1,50.0,0.0,33.33333333333333,0.0,0.0,16.666666666666664,0.0,0.37392550706863403,0.2689875364303589,25.777777777777782,0.0773474860084431
3-3,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.2844130456447601,0.40885675847530367,24.54666666666667,0.07795243311584384
3-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22681056956450144,0.43422826127304387,24.45,0.07849632322110912
3-7,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.2075817346572876,0.38066942542791365,22.493333333333332,0.07804998901523459
3-9,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.2453814297914505,0.882082037627697,21.84166666666667,0.07813505411681446
3-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810554675757885,0.16805440187454224,23.05,0.0778382725985545
3-13,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.25329891592264175,0.40690806321799755,25.225,0.07802169518286745
3-15,50.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,0.14188123246033987,0.4489452391862869,24.022222222222222,0.07775684129526687
Avg,72.91666666666666,2.083333333333333,14.58333333333333,0.0,3.1249999999999996,3.1249999999999996,4.166666666666666,0.310486235935241,0.5133606900203934,23.28579861111111,0.07773814934272844
