,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,0.0,0.0,0.0,0.0,50.0,33.33333333333333,0.5376315116882324,0.111175537109375,21.0,0.07650956584431451
2-3,50.0,0.0,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.5062907139460245,0.5303802490234375,23.288888888888888,0.07571469032124935
2-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653807580471039,0.5042597452799479,23.349999999999998,0.07613045887013291
2-7,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.4727002024650574,0.5776763916015625,24.193333333333335,0.07639860318850532
2-9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4676665465037028,0.42905426025390625,24.41111111111111,0.07650642357713637
2-11,50.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.5953196088473002,0.99176025390625,21.622222222222224,0.07787368693571925
2-13,50.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,0.4126209616661072,0.6214243570963541,23.08888888888889,0.07705249222452769
2-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35918983817100525,0.6245142618815104,22.455555555555552,0.07665279264871791
3-1,16.666666666666664,0.0,0.0,0.0,0.0,66.66666666666666,16.666666666666664,0.2622167766094208,2.1216301918029785,22.1,0.0765478868311433
3-3,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.19406268894672393,0.5374031871557235,22.106666666666666,0.07731478875751666
3-5,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.3423773437738419,0.6490539520978927,22.85333333333333,0.07798690156660218
3-7,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.27850142121315,0.9151751279830933,21.7,0.0778904839755003
3-9,0.0,0.0,16.666666666666664,0.0,16.666666666666664,16.666666666666664,50.0,,,,0.07744740957861375
3-11,50.0,0.0,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.31691629191239673,0.5332615375518799,23.833333333333332,0.07725923979829648
3-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24113845825195312,0.44385064858943224,26.022222222222222,0.07754365634854761
3-15,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.1520792931318283,0.1713077925145626,24.87333333333333,0.07750632754881374
Avg,65.625,2.083333333333333,3.1249999999999996,0.0,4.166666666666666,9.374999999999998,15.624999999999998,,,,0.07702096300095858
