,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,50.0,0.0,0.0,0.0,16.666666666666664,33.33333333333333,0.0,0.24716509878635406,0.5936940511067709,19.11111111111111,0.07748693978883386
2-3,50.0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.21911677718162537,0.1925048828125,20.055555555555557,0.07846837040039825
2-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.30653117001056673,0.7754608154296875,20.7,0.07972475721093027
2-7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643057182431221,0.5240147908528646,20.41111111111111,0.07882996781231606
2-9,33.33333333333333,0.0,50.0,16.666666666666664,0.0,0.0,0.0,0.11316554248332977,0.21408843994140625,20.333333333333336,0.07897905250150995
2-11,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.18296624422073365,0.78533935546875,21.533333333333335,0.07958648558501359
2-13,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.22183051109313964,0.709442138671875,20.380000000000003,0.0788024036686949
2-15,50.0,0.0,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.14026696234941483,0.5344187418619791,20.766666666666666,0.07899910901926858
3-1,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.3188720762729645,0.708018684387207,21.086666666666666,0.07813422880360393
3-3,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.1752428486943245,0.21694747544825077,20.758333333333333,0.07927799774711862
3-5,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.1663374863564968,0.14256137795746326,20.691666666666666,0.08047018282768467
3-7,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.23348800092935562,0.5459969639778137,21.491666666666667,0.08100533087716887
3-9,16.666666666666664,0.0,16.666666666666664,0.0,33.33333333333333,0.0,33.33333333333333,0.12109185755252838,0.03083198517560959,22.833333333333332,0.07930679193889821
3-11,33.33333333333333,0.0,50.0,0.0,0.0,0.0,16.666666666666664,0.3200644329190254,1.6029579229652882,21.483333333333334,0.07842928989609675
3-13,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.13728191554546357,0.24494490027427673,22.419999999999998,0.07813774866935534
3-15,66.66666666666666,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.1197816152125597,0.1479339338839054,23.71666666666667,0.07845537174945974
Avg,63.541666666666664,1.0416666666666665,10.416666666666666,2.083333333333333,13.541666666666664,3.1249999999999996,6.249999999999999,0.20546926611568778,0.498072278763478,21.11079861111111,0.07900587678102197
