,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,0.0,0.0,0.0,0.0,16.666666666666664,66.66666666666666,16.666666666666664,,,,0.07843608111732091
2-3,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.5096966922283173,0.5912246704101562,23.583333333333332,0.07809059027881436
2-5,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.5320755938688914,1.9663798014322917,22.877777777777776,0.07818427983565852
2-7,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.5861796140670776,0.5410194396972656,21.2,0.07827275688658605
2-9,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,,,,0.0779092917075524
2-11,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.4472092166543007,0.7156219482421875,22.108333333333334,0.07898495050882913
2-13,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.4606046751141548,0.7665214538574219,22.475,0.07855238371445869
2-15,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.32536748647689817,0.50623779296875,22.85333333333333,0.07779500995363509
3-1,0.0,0.0,33.33333333333333,0.0,0.0,66.66666666666666,0.0,,,,0.07778662381827887
3-3,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.2920622080564499,0.45766817927360537,24.499999999999996,0.07844689805111378
3-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22984029849370322,0.6268834918737411,24.916666666666668,0.07894375461957981
3-7,33.33333333333333,0.0,33.33333333333333,16.666666666666664,16.666666666666664,0.0,0.0,0.19803918153047562,0.15514420345425606,21.816666666666666,0.0784785113455606
3-9,0.0,0.0,50.0,16.666666666666664,33.33333333333333,0.0,0.0,,,,0.0786948878954388
3-11,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.4975406030813853,0.6569021940231323,24.188888888888886,0.07798542253306655
3-13,66.66666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.23579202219843864,0.733915850520134,23.941666666666666,0.07796793483999898
3-15,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.19574221074581147,0.12891470231115817,22.886666666666667,0.0777650713147065
Avg,51.041666666666664,1.0416666666666665,20.833333333333336,2.083333333333333,10.416666666666664,8.333333333333332,6.249999999999999,,,,0.07826840302628743
