,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,0.39210856705904007,3.473968505859375,22.266666666666666,0.07807950281726264
2-3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36694981902837753,0.44403076171875,24.149999999999995,0.07825319029444414
2-5,50.0,0.0,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.32353506485621136,0.4027303059895833,24.91111111111111,0.07860694336340841
2-7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43916790187358856,0.32806142171223956,23.527777777777775,0.0777156885165421
2-9,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.4350046455860138,1.1918975830078125,21.5,0.07777294487629122
2-11,66.66666666666666,0.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,0.34820813685655594,0.5046310424804688,22.0,0.07913960959967666
2-13,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.4072530686855316,0.8650238037109375,22.6,0.07865627293687594
2-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35305073360602063,0.9067967732747396,23.138888888888886,0.07795571188206604
3-1,16.666666666666664,0.0,33.33333333333333,0.0,0.0,33.33333333333333,16.666666666666664,0.21411219239234924,0.7506505846977234,26.066666666666666,0.07796884977873328
3-3,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.2988640367984772,0.5143157802522182,24.40833333333333,0.07857573816983816
3-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888968214392662,1.0678076048692067,22.26111111111111,0.0788842141861643
3-7,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.17798278853297234,0.43764499574899673,20.941666666666666,0.0785114501268809
3-9,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.21500958129763603,0.5849914103746414,23.21666666666667,0.07859746107588643
3-11,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.25445419251918794,0.2535482347011566,22.44666666666667,0.0784615327652541
3-13,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.213322651386261,0.45330682396888733,24.699999999999996,0.07874403803151996
3-15,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.21413793042302132,0.6469737067818642,25.275,0.07861224914623124
Avg,72.91666666666666,1.0416666666666665,10.416666666666664,1.0416666666666665,4.166666666666666,4.166666666666666,6.249999999999999,0.30887863327128195,0.8016487086967876,23.33815972222222,0.07840846234794221
