,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,33.33333333333333,0.0,0.3832937479019165,0.3630218505859375,26.8,0.0766307726138975
2-3,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.3044590383768081,0.2579315185546875,22.886666666666667,0.0765552192195325
2-5,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3774289886156718,0.6076914469401041,23.98888888888889,0.0771095684073479
2-7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517620414495468,0.2836837768554687,23.061111111111117,0.0768911471456851
2-9,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.4616646528244018,0.33818359375,22.3,0.0768156937445594
2-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097932328780492,0.4638341267903645,22.811111111111117,0.0781226176328099
2-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543024112780888,0.987963358561198,22.122222222222224,0.0771701450603617
2-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447724382082621,1.0927225748697915,23.205555555555552,0.0767548853984932
3-1,16.666666666666664,0.0,0.0,16.666666666666664,16.666666666666664,33.33333333333333,16.666666666666664,0.2903407514095306,1.0190049409866333,23.33333333333333,0.0767739453954133
3-3,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.2400547079741954,0.4514973005279898,24.28333333333333,0.0771829031249808
3-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277283112208048,0.2106171017512679,23.55,0.0780820885296234
3-7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435765504837036,0.7073043708999952,21.355555555555554,0.0778682650693881
3-9,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.2637921944260597,0.9843562468886377,23.241666666666667,0.0774793926863673
3-11,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.2396794036030769,0.3608230636455118,23.775,0.0769608372189262
3-13,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.1866782650351524,0.3070739679038524,25.69333333333333,0.0769082321876935
3-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761604572335879,0.3394464900096257,24.50555555555556,0.0767776297915513
Avg,77.08333333333333,0.0,7.291666666666665,1.0416666666666665,4.166666666666666,4.166666666666666,6.249999999999998,0.3159679495574286,0.5484472330950666,23.55708333333333,0.07713020895166443
